SINTA_INDEX,JOURNAL_TITLE,ARTICLE_TITLE,ARTICLE_ABSTRACT
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Efektivitas KMK dan Na2 EDTA dalam Mengabsorbsi Paparan Merkuri pada Ikan Lele (Clarias batrachus) ,"Penelitian ini dilaksanakan untuk mengamati efektivitas karboksimetil kitosan (KMK) sebagai bahan pengkelat alami dan Na2 EDTA sebagai bahan pengkelat sintetis logam berat merkuri (Hg) pada ikan lele. Ikan lele yang digunakan adalah jenis lele dumbo yang diperoleh dari Bogor. Ikan dipelihara dalam kolam berukuran 380 x 150 x 60 cm 3. Air kolam sebanyak 570 L yang berisi 200 ekor ikan lele dipapar dengan Hg 6090 ppb secara bertahap selama 1 bulan dan penggantian air kolam dilakukan setiap minggu. Sebelum pemaparan dengan Hg dilakukan, ikan lele dikondisikan pada kolam percobaan selama 1 minggu. Pada minggu ke dua ikan dipapar merkuri 60 ppb, kemudian konsentrasi merkuri dinaikkan 15 ppb setiap minggu sampai dengan minggu ke empat. Pemaparan dihentikan setelah minggu ke empat. Setelah itu ikan dipanen kemudian difilet dan dikelat dengan cara direndam dalam larutan KMK dan Na 2EDTA masing-masing pada konsentrasi 0; 0,5; 1,0; dan 1,5% selama 0, 30, 60, dan 90 menit. Perendaman dalam air digunakan sebagai kontrol terhadap perlakuan tersebut. Setiap perlakuan diulang sebanyak 3 kali. Pengamatan yang dilakukan meliputi kandungan awal dan kandungan akhir Hg setelah perlakuan perendaman. Analisis dilakukan menggunakan instrumen AAS (Perkin Elmer tipe Aanalyst800). Hasil pengamatan menunjukkan bahwa perendaman dalam KMK dan Na 2 EDTA 0,5% selama 30 menit memberikan hasil yang terbaik, dan tidak ada perbedaan antara KMK dan Na2EDTA dalam fungsinya sebagai absorben logam berat."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Sitotoksisitas Ekstrak Aseton Dan Kandungan Fukosantin Rumput Laut Sargassum ,"Penelitian ini bertujuan untuk mengetahui aktivitas sitotoksik dua jenis algae coklat (Sargassum cinerum dan Sargassum polycystum) dan kandungan fukosantin kedua jenis rumput laut tersebut. Rumput laut diperoleh dari pantai Binuangeun, Lebak, Banten, Indonesia. Ekstrak aseton yang diperoleh dipekatkan dengan menggunakan konsentrator vakum. Aktivitas sitotoksik terhadap sel HeLa dan T47D dievaluasi dengan menggunakan uji MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide). Kandungan fukosantin pada ekstrak aseton S. cinerum dan S. polycystum dianalisis dengan menggunakan Kromatografi Cair Kinerja Tinggi (KCKT). Hasil uji sitotoksik memperlihatkan bahwa ekstrak S. cinerum dan S. polycystum memiliki aktivitas sitotoksik yang lebih tinggi terhadap sel T47D dibanding terhadap sel HeLa. Nilai IC50 S. cinerum dan S. polycystum terhadap sel T47D masing-masing sebesar 79,2 dan 52,2 g/ml. Analisis KCKT memperlihatkan kadar fukosantin pada ekstrak aseton S. cinerum dan S. polycystum masing-masing sebesar 0,179 dan 0,318 mg/g ekstrak."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Pemanfaatan Angkak Sebagai Pewarna Alami Pada Terasi Udang ,"Maraknya penggunaan pewarna rhodamin B pada produk terasi telah mendorong dilakukannya penelitian ini. Sebagai pewarna terasi dipilih pewarna alami yang berasal dari angkak, hasil fermentasi beras menggunakan kapang Monascus purpureus, karena pewarna ini lebih stabil dibandingkan dengan pewarna alami lainnya. Selain itu angkak juga bersifat sebagai pengawet. Tujuan dari penelitian ini adalah mendapatkan konsentrasi angkak yang terbaik sebagai pewarna maupun pengawet. Konsentrasi angkak yang digunakan dalam penelitian ini adalah 0,5; 1,0; dan 1,5% dengan konsentrasi garam 5% (berdasarkan hasil penelitian pendahuluan). Sebagai bahan baku terasi digunakan udang rebon segar. Produk diperam selama 4 minggu. Hasil penelitian menunjukkan bahwa penambahan angkak pada terasi selain dapat memperbaiki warna juga dapat menghambat pertumbuhan mikroorganisme. Penambahan angkak sebanyak 0,5; 1,0; dan 1,5% dapat meningkatkan warna produk tanpa menyebabkan perubahan rasa, bau, dan tekstur, dan secara hedonik panelis memilih penambahan angkak 0,5% sebagai perlakuan terbaik."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Rancang Bangun dan Ujicoba Mesin Pemisah Daging Ikan Berdaya Listrik Rendah ,"Rancang bangun mesin pemisah daging ikan (fish bone separator) berdaya listrik rendah telah dikembangkan untuk mendapatkan mesin yang aplikatif untuk pengolahan ikan skala kecil-menengah. Mesin didesain lebih sederhana serta dibuat dengan ukuran yang lebih kecil dari produk komersial sejenis dan digerakkan dengan motor bertenaga maksimum 1 HP. Mesin dirancang berdasarkan mekanisme kerja silinder berpori yang berputar. Sabuk penekan yang menghimpit ikan pada permukaan silinder mengelilingi sekitar setengah perimeter silinder berpori, sedangkan setengah permukaan lainnya berfungsi untuk pemasukan bahan (ikan) dan scrapping permukaan silinder. Kecepatan antara sabuk penekan dan permukaan silinder sedikit berbeda untuk menghasilkan gesekan pada proses pemisahan. Profil mesin, prinsip kerja, serta perbandingan performansinya dengan mesin komersial sejenis dipaparkan secara deskriptif dalam tulisan ini. Hasil uji performansi mesin pemisah daging ikan dengan menggunakan ikan kuniran (Upenephelus sulphureus) menunjukkan bahwa kapasitas dan kecepatan kerja mesin yang lebih rendah dibandingkan mesin komersial, mampu menghasilkan rendemen dan mutu daging lumat yang lebih baik."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Penggunaan Arang Untuk Mengurangi Kadar Histamin Ikan Pindang Tongkol Batik (Euthynnus Affinis). ,"Penelitian penambahan arang pada proses pemindangan ikan tongkol batik (Euthynnus affinis) untuk menurunkan kadar histamin sudah dilakukan. Bahan baku Yang digunakan dibiarkan semalam pada suhu kamar untuk meningkatkan kadar histaminnya. Konsentrasi arang Yang ditambahkan dalam proses pemindangan sebesar 1, 3 dan 5% dari bobot ikan. Parameter Yang diamati meliputi kadar air, kadar histamin, kadar TVB, organoleptik, jumlah bakteri pembentuk histamin, kadar protein dan kadar lemak. Hasil penelitian menunjukkan bahwa penambahan 5% arang dalam proses pemindangan dapat menurunkan kadar histamin pindang dari 140,5 mg/ 100g bahan menjadi 88,6 mg/100 g bahan. Perlakuan ini juga menurunkan angka TV8 produk dari 34,4 mgN/100g bahan menjadi 28,0 mgN/100g bahan pada penambahan 5% arang. Selain itu perlakuan penambahan arang pada konsentrasi 3% atau lebih dapat meningkatkan nilai penampakan dan mampu menghilangkan rasa gatal Yang diakibatkan oleh keberadaan histamin pada produk."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Residu Logam Berat pada Ikan dan Kualitas Lingkungan Perairan Muara Sungai Barito Kalimantan Selatan ,"ABSTRAKPenelitian evaluasi kandungan residu logam berat pada ikan dan lingkungan perairan telah dilakukan di muara Sungai Barito, Kalimantan Selatan. Parameter yang diamati meliputi residu logam berat (Hg, Cd, Cu, dan Pb) pada ikan, air, dan sedimen. Di samping itu juga dilakukan analisis kualitas air yang meliputi suhu, kecerahan, pH, salinitas, DO, BOD, dan COD serta unsur hara yang terdiri atas amonia, nitrit, nitrat, sulfit, dan fosfat. Pengambilan sampel dilakukan sebanyak 2 kali, yaitu pada bulan April dan September 2005. Hasil penelitian menunjukkan bahwa kandungan logam berat (Hg, Cd, Cu, dan Pb) pada ikan dari perairan muara S. Barito belum melewati ambang batas yang diijinkan, sehingga masih aman untuk dikonsumsi. Namundemikian pada ikan haruan (Ophiocephalus striatus), tingkat konsumsinya harus mendapat perhatian karena kandungan logam berat Hg-nya sudah cukup tinggi. Secara umum, kandungan logam berat pada air dan sedimen muara S. Barito pada stasiun-stasiun yang diteliti masih di bawah ambang batas yang diijinkan, kecuali kandungan Cd air pada bulan September. Kualitas perairan muara S. Barito secara umum masih cukup baik, kecuali kandungan COD dan amonia pada beberapa stasiun."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,"Sitotoksisitas dan Induksi Apoptosis Ekstrak Etanol Teripang Holothuria atra Jaeger, 1833  pada beberapa Sel Kanker ","AbstrakTeripang Holothuria atra merupakan biota laut yang banyak ditemukan di perairan Indonesia yang termasuk dalam filum Echinodermata dan berpotensi sebagai antikanker. Penelitian ini bertujuan untuk mengetahui sitotoksisitas dan induksi apoptosis ekstrak etanol teripang H. atra secara in vitro terhadap beberapa sel lestari. Pengujian sitotoksisitas dilakukan dengan metode MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyl tetrazolium bromide) menggunakan sel HeLa, T47D, WiDr dan sel normal Vero, sedangkan uji induksi apoptosis dilakukan terhadap sel dengan hasil uji sitotoksisitas terbaik menggunakan metode flowcytometry dan double staining. Hasil penelitian menunjukkan bahwa ekstrak etanol teripang H. atra mampu menghambat pertumbuhan sel kanker HeLa, T47D dan WiDr. Nilai IC50 ekstrak H. atra terhadap ketiga sel tersebut masing-masing sebesar 41,064,21; 20,891,55; 26,504,43 g/ml tetapi esktrak tersebut memiliki sitotoksisitas yang lebih rendah terhadap sel Vero (IC50 sebesar 128,00). Analisis flowcytometry dan double staining pada sel T47D memperlihatkan bahwa ekstrak etanol teripang H. atra mampu menginduksi apoptosis pada sel tersebut.Cytotoxicity and Apoptosis Induction of Ethanol Extract Holothuria atra Jaeger, 1833 on Cancer CellsAbstractHolothuria atra is the marine organism found in Indonesian waters which is included in the phylum of Echinodermata and has the potential as an anticancer. This research aims to determine the cytotoxicity and apoptosis induction of ethanol extract of sea cucumber H. atra in vitro on cancer cell lines. This cytotoxicity test was conducted by MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyl tetrazolium bromide) assay using HeLa, T47D, and WiDr cancer cell lines while apoptosis induction test was conducted on cell which had the best cytotoxicity result by flowcytometry and double staining. The results showed that ethanol extract of H. atra was able to inhibit the growth of HeLa, T47D and WiDr cell lines with IC50 of 41,064,21; 20,891,55; 26,504,43 g/ml respectively, however, the extract had lower cytotoxicity to normal Vero cells. Flowcytometry and double staining analysis showed that ethanol extract of sea cucumber H. atra was able to induce apoptosis in T47D cell."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Evaluasi Mutu Tuna Loin Segar untuk Sashimi yang Diolah di atas Perahu selama Penanganan dan Distribusinya di Ambon ,"AbstrakPenelitian ini bertujuan untuk mengevaluasi mutu tuna loin segar untuk sashimi yang diolah di atas perahu oleh nelayan skala kecil di kota Ambon. Pengamatan dilakukan terhadap mutu tuna loin segar saat didaratkan, dikemas dan ketika tiba di tempat pengiriman, yang meliputi suhu pusat, pH, TVB, Angka Lempeng Total (ALT), serta sifat sensorinya. Pengamatan juga dilakukan terhadap kondisi sanitasi, sarana dan prasarana yang digunakan dengan menggunakan metode swab terhadap cemaran mikroba yang meliputi ALT, E. coli dan Salmonella. Pada tahap akhir dilakukan evaluasi implementasi Good Manufacturing Practice (GMP) dengan menilai sarana dan prasarana berdasarkan persyaratan teknik dalam KEPMEN No. 52A/KEPMEN/2013. Hasil penelitian menunjukkan suhu pusat loin berkisar antara 10,58 -16,53 oC, jauh di atas suhu untuk tuna sashimi yaitu maksimal 4,4 oC. Kandungan TVB tuna loin yang didaratkan berkisar antara 13,6-14,04 mgN%, yang mengindikasikan bahwa tuna loin tergolong segar. Secara sensori, panelis mengidentifikasi adanya lapisan pelangi tipis pada permukaan loin segar yang menunjukkan ikan mengalami stres sebelum dimatikan. Pengiriman loin segar keluar kota Ambon berpengaruh terhadap penurunan mutu sensori serta peningkatan jumlah ALT. Tuna loin yang didaratkan di pos pendaratan terlebih dahulu menyebabkan terjadinya penurunan nilai sensori dan peningkatan jumlah ALT yang lebih cepat, namun demikian tuna loin masih tetap tergolong segar ketika sampai di tempat pengiriman. Hasil swab pada kapal, miniplant dan es yang digunakan menunjukkan jumlah bakteri berkisar antara 105-106 koloni/g, mengindikasikan kondisi sanitasi yang kurang terjaga. Hasil evaluasi terhadap implementasi GMP pada miniplant yang digunakan menunjukkan hanya 59% kriteria memenuhi persyaratan yang ditetapkan.Evaluation of Fresh Tuna Loin Quality for Sashimi Processed on Boat during Handling and Distribution in AmbonAbstractStudy aimed to evaluate fresh tuna loin quality for sashimi processed on boat by small scale fishermen in Ambon. Observation was conducted on the quality of fresh tuna loin during landing, packaging, and final delivery point, for central temperature, pH, TVB, total plate count (TPC) and sensory properties. Observation was also done on the sanitation condition of facilities and equipments used in tuna loin processing by using swab method on the parameter of microorganism contaminant such as Total Plate Count (TPC), E coli and Salmonella. At final stage, evaluation of Good Manufacturing Practice (GMP) implementation was done by assessing several criteria of facilities and equipments based on technical requirements stated in KEPMEN no 52A/KEPMEN/2013. The results showed that the central temperature of loin ranged between 10.56 -16.53 oC, far above the temperature for tuna sashimi i.e 4.4 oC. TVB content of tuna loin was ranging from 13.6 to 14.04mgN%, indicating that the loin were still fresh. Based on sensory evaluation, the panelists identified the presence of thin rainbow layer on the loins surface, indicating that the fish experienced stress before died. Delivery process of fresh tuna loin out of Ambon city affected to the decrease of sensory scores as well as the increase of total plate count (TPC) values. Tuna loin which was firstly landed in landing post resulted the decrease of sensory scores and increase of bacterial content, however, the loin was still categorized as fresh for sashimi when arrived at the delivery point. Results of swab test on inner boats surface, miniplant and ice crushed used in processing stage showed that they contained bacteria ranged from 105-106 colonies/g, indicating less maintained sanitary conditions. Evaluation on the GMP implementation of the miniplant showed that only 59% criteria met the required GMP."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Desain Sespan Berpendingin Untuk  Pedagang Ikan Keliling ,"Penelitian untuk mendapatkan desain sespan berpendingin untuk pedagang ikan keliling telah dilakukan. Penelitian ini dilakukan untuk mendapatkan desain sespan berpendingin untuk pedagang ikan keliling, yang diharapkan dapat mempertahankan mutu ikan segar selama transportasi. Tahapan desain dilakukan dengan menentukan kriteria desain, penentuan konsep desain, analisis desain, pembuatan alat dan uji kinerja. Sespan berpendingin untuk pedagang ikan keliling terdiri dari peti insulasi, sistem pendingin dan penghubung peti ke sepeda motor. Uji kinerja dilakukan dengan mengamati suhu ruang peti dalam kondisi kosong, suhu ikan selama transportasi, penentuan nilai Coefficient of Performance (COP), serta pengamatan mutu ikan sebelum dan setelah transportasi. Hasil uji performansi alat dalam kondisi kosong selama 2,5 jam menunjukkan bahwa suhu ruang peti mencapai -17,6 C. Sespan berpendingin dapat mempertahankan suhu ikan antara 1,02,4 C selama transportasi. Nilai organoleptik ikan sebelum dan setelah transportasi adalah 7,13 dan 7,1. Sedangkan angka TPC ikan sebelum dan setelah transportasi adalah 1,6 x 103 dan 2,2 x 103 koloni/g. Nilai TPC dan organoleptik ikan setelah transportasi memenuhi standar mutu ikan segar, hal ini menunjukkan bahwa peti ikan segar berpendingin dapat mempertahankan mutu ikan segar selama proses penjualan ikan secara eceran. Nilai COP sespan berpendingin sebesar 0,44."
S0,Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan,Pengaruh Alkalinisasi Selulosa terhadap Produksi Sodium Karboksimetil Selulosa. ," Penelitian pemanfaatan limbah pengolahan rumput laut sebagai bahan dasar untuk pembuatan sodium karboksimetil selulosa telah dilakukan. Limbah pengolahan rumput laut Gracilaria verucosa terlebih dahulu diekstrak selulosanya melalui proses pemanasan dalam larutan NaOH 40% (b/v) pada suhu 1000C selama 3 jam. Selulosa yang diperoleh kemudian direndam dalam larutan NaOH 30%, 40%, 50%, dan 60% selama 4 jam pada suhu kainar. Rasio sefulosa : larutan NaOH adalah 1:20 (b/v). Proses eterifikasi dilakukan pada suhu 600C selama 2 jam. Nilai sodium karboksimetil selulosa (NaCMC) terbaik ditemukan pada perlakuan alkalinisasi selulosa menggunakan larutan NaOH 40% ditinjau dari kandungan Na dalam NaCMC sebesar 8,8%, kelarutan membutuhkan 24,8 ml air untuk melarutkan 1 g NaCMC, kekentalan 35 cPs, kadar air 9,9%, derajat substitusi 0,8, kadar abu 1,6%, kadar abu tak larut asam 0,2% dengan hasil 82,6%."
